"RelPath","FullName","Extension","SizeBytes","LastWriteTime","TopLevel","SHA256"
"Gemeni-3-Test\Strict_Execution_Contract_Reevaluation_v2.md","Gemeni-3-Test/Strict_Execution_Contract_Reevaluation_v2.md",".md","3955","11/20/2025 03:42:51","Gemeni-3-Test","8770956B2B4D079AFA5F4810427C9A308D0A7F9A1D5A35C4E36875E0EF5C6C3E"
"Gemeni-3-Test\Turing_Completeness_Assessment.md","Gemeni-3-Test/Turing_Completeness_Assessment.md",".md","2791","11/20/2025 02:56:11","Gemeni-3-Test","540F4C2EE871B13360E5C64A4769E039D60042C9CFC8D9FAA5B4B6CEE460AE3B"
"important_2\1.Universal_Rules copy.md","important_2/1.Universal_Rules copy.md",".md","16256","10/23/2025 14:56:35","important_2","A8D361A90F4161765B726764616CAE826E4A54333CF92A99E58F7BED10687734"
"important_2\1.Universal_Rules.md","important_2/1.Universal_Rules.md",".md","16256","10/23/2025 14:56:35","important_2","A8D361A90F4161765B726764616CAE826E4A54333CF92A99E58F7BED10687734"
"important_2\2.Expanded_Ordinal_Toolkit copy.md","important_2/2.Expanded_Ordinal_Toolkit copy.md",".md","44755","08/18/2025 19:23:28","important_2","91EED3210C6D21D26B29FE491A4E6954AF1C1A69906B1332DB323E154B78DDB6"
"important_2\2.Expanded_Ordinal_Toolkit.md","important_2/2.Expanded_Ordinal_Toolkit.md",".md","44755","08/18/2025 19:23:28","important_2","91EED3210C6D21D26B29FE491A4E6954AF1C1A69906B1332DB323E154B78DDB6"
"important_2\3.Termination_Consolidation copy 2.md","important_2/3.Termination_Consolidation copy 2.md",".md","33140","08/20/2025 23:45:26","important_2","B3FE4DC76C1A12230460D332F3C955BF38169435CD0FC15B8632A864A4084253"
"important_2\3.Termination_Consolidation copy.md","important_2/3.Termination_Consolidation copy.md",".md","33140","08/20/2025 23:45:26","important_2","B3FE4DC76C1A12230460D332F3C955BF38169435CD0FC15B8632A864A4084253"
"important_2\3.Termination_Consolidation.md","important_2/3.Termination_Consolidation.md",".md","32665","08/18/2025 21:10:01","important_2","E767272ACCFA3099F475983F048FF345695186E8FA1AC8F0942A205EB8786514"
"important_2\5-Pro copy 2.md","important_2/5-Pro copy 2.md",".md","7894","08/18/2025 07:55:12","important_2","9FEE6FAA11CF3D01A1E12ADACC356D920CEF64B427EA04CE40FED384712FD1F7"
"important_2\5-Pro copy.md","important_2/5-Pro copy.md",".md","7894","08/18/2025 07:55:12","important_2","9FEE6FAA11CF3D01A1E12ADACC356D920CEF64B427EA04CE40FED384712FD1F7"
"important_2\5-Pro.md","important_2/5-Pro.md",".md","7894","08/18/2025 07:55:12","important_2","9FEE6FAA11CF3D01A1E12ADACC356D920CEF64B427EA04CE40FED384712FD1F7"
"important_2\AI_BrainStorm_SN.md","important_2/AI_BrainStorm_SN.md",".md","31579","08/18/2025 01:27:54","important_2","141EF8AC9DDBE7217FDAD41236DCD26CD24958845EBF924E8C12746DD1668FDD"
"important_2\assessments_closure.md","important_2/assessments_closure.md",".md","2197","08/20/2025 17:40:51","important_2","F1DBE79C6EF8283CB17507DBDF2274107D0428DD2910F0707E4479AD00D4BF0B"
"important_2\assessments.md","important_2/assessments.md",".md","88835","08/19/2025 19:43:01","important_2","2351811A106C04DBAD6A6E90847933461BB1EF4A4D9150BCA16D17CABFC63791"
"important_2\claude_10_27_2025.md","important_2/claude_10_27_2025.md",".md","14106","10/28/2025 02:05:23","important_2","E4D27DE0ECE453C063ABBEC08B31AA465E7CC00903922B2CEE804BB7BD030786"
"important_2\Claude_SN_Companion.md","important_2/Claude_SN_Companion.md",".md","8058","08/18/2025 01:27:54","important_2","BDE1960524EF05D8055C099D2B308158EE75AA1AA22FEB230E12BD5A0D106672"
"important_2\commnets_summary copy 2.md","important_2/commnets_summary copy 2.md",".md","14182","08/18/2025 07:39:47","important_2","33B33092EB4B1A6E23A31B9C98412769FB53E634D7EEF96E6BA18049EB291DDB"
"important_2\commnets_summary copy.md","important_2/commnets_summary copy.md",".md","14182","08/18/2025 07:39:47","important_2","33B33092EB4B1A6E23A31B9C98412769FB53E634D7EEF96E6BA18049EB291DDB"
"important_2\commnets_summary.md","important_2/commnets_summary.md",".md","14182","08/18/2025 07:39:47","important_2","33B33092EB4B1A6E23A31B9C98412769FB53E634D7EEF96E6BA18049EB291DDB"
"important_2\Confluence_Safe copy 2.md","important_2/Confluence_Safe copy 2.md",".md","6854","08/18/2025 19:40:34","important_2","960645EEC76D57B19FB98F34F500D89FDB3C4C7A0823BFF640C8EC8CE42F0E0C"
"important_2\Confluence_Safe copy.md","important_2/Confluence_Safe copy.md",".md","6854","08/18/2025 19:40:34","important_2","960645EEC76D57B19FB98F34F500D89FDB3C4C7A0823BFF640C8EC8CE42F0E0C"
"important_2\Confluence_Safe.md","important_2/Confluence_Safe.md",".md","6854","08/18/2025 19:40:34","important_2","960645EEC76D57B19FB98F34F500D89FDB3C4C7A0823BFF640C8EC8CE42F0E0C"
"important_2\DualLex_Counterexample copy 2.md","important_2/DualLex_Counterexample copy 2.md",".md","1070","08/18/2025 19:24:04","important_2","8FADDFDC503091CE7CB0526160C98598AD110414924C251B9B20C8BC6652BDE9"
"important_2\DualLex_Counterexample copy.md","important_2/DualLex_Counterexample copy.md",".md","1070","08/18/2025 19:24:04","important_2","8FADDFDC503091CE7CB0526160C98598AD110414924C251B9B20C8BC6652BDE9"
"important_2\DualLex_Counterexample.md","important_2/DualLex_Counterexample.md",".md","1070","08/18/2025 19:24:04","important_2","8FADDFDC503091CE7CB0526160C98598AD110414924C251B9B20C8BC6652BDE9"
"important_2\Extracted_candidate_identifiers.csv","important_2/Extracted_candidate_identifiers.csv",".csv","6601","08/19/2025 09:23:34","important_2","A4AAA5FDCFF60F64D1D7C2DDF4B04696F52F9364894B3FB8D34D621E5B5993E7"
"important_2\EXTRACTED_ISSUES_REPORT.md","important_2/EXTRACTED_ISSUES_REPORT.md",".md","19338","08/19/2025 20:54:53","important_2","FCDFCD8D75C47B7C784442B5B528771907A9F85293623F159A64479192DEB43F"
"important_2\fails_central copy 2.md","important_2/fails_central copy 2.md",".md","7517","08/18/2025 19:26:13","important_2","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6"
"important_2\fails_central copy.md","important_2/fails_central copy.md",".md","7517","08/18/2025 19:26:13","important_2","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6"
"important_2\fails_central.md","important_2/fails_central.md",".md","7517","08/18/2025 19:26:13","important_2","4D2F02E085E5EA05E4E174D84FAE40915695F7E41DFC9676DC80DFB7D26E2BA6"
"important_2\FailureReenactments.md","important_2/FailureReenactments.md",".md","2590","09/01/2025 21:32:15","important_2","5E298D6D52AF4D395B4C78CEE692D7599D6560A2F924204687EDC62359714497"
"important_2\gemeni-fail-cursor.md","important_2/gemeni-fail-cursor.md",".md","30528","10/28/2025 18:31:07","important_2","F450C1188FC921E9F3DA00CB74385CFEF26B2AA1B6964DE5CC16473C55105F8F"
"important_2\gemini_draft.tex","important_2/gemini_draft.tex",".tex","20901","08/18/2025 01:27:54","important_2","1506204D7A38CF0A05033951D87E0979BBEC418AC580F7A68DA676BCD245E1EC"
"important_2\gemini.md","important_2/gemini.md",".md","15196","08/18/2025 01:27:54","important_2","7741C3F292BDCE3B8CC01C920A9E88A8B8C0F05006C2CFC356AE5D3878BB0BAF"
"important_2\GPT-5-decidability.md","important_2/GPT-5-decidability.md",".md","1731","10/28/2025 22:05:25","important_2","D555C70CA688DFD02B44D411FC629F4B098282575C255CE739EC000F409B11B5"
"important_2\gpt-5-high-codex-10-27-25.md","important_2/gpt-5-high-codex-10-27-25.md",".md","11675","10/28/2025 03:15:37","important_2","38CAB3A9962FB833980F8C095181B35FBBC20D1BCD5983CB32A84EA6503CF89B"
"important_2\GPT-5-Pro.md","important_2/GPT-5-Pro.md",".md","36610","08/18/2025 01:27:54","important_2","2CC1DCF2833D2178BC911132E0BF5B45241295BE2C3CC52BB9F67BDF2C68605D"
"important_2\Hybrid_Termination copy 2.md","important_2/Hybrid_Termination copy 2.md",".md","2721","08/18/2025 19:40:34","important_2","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F"
"important_2\Hybrid_Termination copy.md","important_2/Hybrid_Termination copy.md",".md","2721","08/18/2025 19:40:34","important_2","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F"
"important_2\Hybrid_Termination.md","important_2/Hybrid_Termination.md",".md","2721","08/18/2025 19:40:34","important_2","0E11C233BFD80969B473577B77DE82D252C055015736892EA6CBDF40D0A2330F"
"important_2\INDEX copy.md","important_2/INDEX copy.md",".md","454","08/18/2025 19:23:28","important_2","99763537187AA4300DC884E4751497523B631E16F792CEB566334F04D18E98CC"
"important_2\INDEX.md","important_2/INDEX.md",".md","454","08/18/2025 19:23:28","important_2","99763537187AA4300DC884E4751497523B631E16F792CEB566334F04D18E98CC"
"important_2\ko7_snippets.txt","important_2/ko7_snippets.txt",".txt","68226","08/19/2025 09:28:23","important_2","22944CC09973602B0492A1163F53C7A9EC77386C10837AEAF57CE0E34068BCFA"
"important_2\math_docs.md","important_2/math_docs.md",".md","16190","08/18/2025 01:27:54","important_2","699B5EC35C5701875F3AA2B1607A63EAF302CFB5C829983EF52D02DFCDDB48BE"
"important_2\O3-10-28-25.md","important_2/O3-10-28-25.md",".md","39215","10/28/2025 23:12:37","important_2","8F805966F804D91D7A28015A2BBB15B469A593A68A458E3DD716C95FD061BF12"
"important_2\Operational_Incompleteness_Roadmap copy.md","important_2/Operational_Incompleteness_Roadmap copy.md",".md","2491","08/18/2025 19:40:34","important_2","724BB3E79400B4512EBEF0AF2D5133E98AA99DEEA70B0B4354CACAD863B3DEFC"
"important_2\Operational_Incompleteness_Roadmap.md","important_2/Operational_Incompleteness_Roadmap.md",".md","2491","08/18/2025 19:40:34","important_2","724BB3E79400B4512EBEF0AF2D5133E98AA99DEEA70B0B4354CACAD863B3DEFC"
"important_2\OperatorKernelO6_Paper_Guide copy 2.md","important_2/OperatorKernelO6_Paper_Guide copy 2.md",".md","3670","08/18/2025 19:40:34","important_2","F6BAE586492FFB72D0BE8853571EB63332632C8407DAD74C05A7438FB9341F6F"
"important_2\OperatorKernelO6_Paper_Guide copy.md","important_2/OperatorKernelO6_Paper_Guide copy.md",".md","3670","08/18/2025 19:40:34","important_2","F6BAE586492FFB72D0BE8853571EB63332632C8407DAD74C05A7438FB9341F6F"
"important_2\OperatorKernelO6_Paper_Guide.md","important_2/OperatorKernelO6_Paper_Guide.md",".md","3670","08/18/2025 19:40:34","important_2","F6BAE586492FFB72D0BE8853571EB63332632C8407DAD74C05A7438FB9341F6F"
"important_2\paper_code_xref copy.md","important_2/paper_code_xref copy.md",".md","1788","08/18/2025 19:40:34","important_2","5A679C49AF695DB73ABC33672AE5B790346B2863A6CB58FED2F70912379506A8"
"important_2\paper_code_xref.md","important_2/paper_code_xref.md",".md","1788","08/18/2025 19:40:34","important_2","5A679C49AF695DB73ABC33672AE5B790346B2863A6CB58FED2F70912379506A8"
"important_2\Patch2025_08_10.md","important_2/Patch2025_08_10.md",".md","2333","08/18/2025 01:27:54","important_2","F5F792B6E72996883416D68E00606C8AB0354D99CED2C3EECF9091C57A586833"
"important_2\PredictionRoadmap.md","important_2/PredictionRoadmap.md",".md","3930","09/01/2025 20:15:39","important_2","A09CA7BE586F398B22B22983C271EA7CA8743525BD388B1F2471E2E54865F48C"
"important_2\problems.md","important_2/problems.md",".md","15311","08/19/2025 07:17:13","important_2","B4FB3EF3D434E00A11F186F154548B71C28E4B66FC613A524088DCEDE089DC38"
"important_2\Rahnama_KO7_margin_notes.md","important_2/Rahnama_KO7_margin_notes.md",".md","2202","08/19/2025 09:26:32","important_2","645E5634F9BE6B1DDA293C66A413E40A1EDD4CA18A5930B4EB9A553BB60911EC"
"important_2\Rahnama_KO7_tables_revised.md","important_2/Rahnama_KO7_tables_revised.md",".md","2239","08/19/2025 09:26:34","important_2","E8E2E171A5DA4ECC05E3010428EBE63967F592F0F72B9D0A9751B3A950561F44"
"important_2\Research copy 2.md","important_2/Research copy 2.md",".md","111936","08/19/2025 04:16:43","important_2","C5B32A19D8B17C9EA4F89E7DDA9A03DB1DBEC8E23A56B0B5D197BDB852CF8250"
"important_2\Research copy.md","important_2/Research copy.md",".md","111936","08/19/2025 04:16:43","important_2","C5B32A19D8B17C9EA4F89E7DDA9A03DB1DBEC8E23A56B0B5D197BDB852CF8250"
"important_2\research.md","important_2/research.md",".md","111936","08/19/2025 04:16:43","important_2","C5B32A19D8B17C9EA4F89E7DDA9A03DB1DBEC8E23A56B0B5D197BDB852CF8250"
"important_2\Session5__identifiers_skim.csv","important_2/Session5__identifiers_skim.csv",".csv","9702","08/19/2025 17:31:20","important_2","F8E6F4F8B8E79B4778B57978BE15F80866C7F46D2D5F0B2D56D6D51FC2C43E0A"
"important_2\SN_Notes.md","important_2/SN_Notes.md",".md","46178","08/18/2025 01:27:54","important_2","C398C9A6CC524D9A22B9AC5461C75D583DAA9F83E768849060015AABF78B1E86"
"important_2\solutions.md","important_2/solutions.md",".md","9084","08/19/2025 07:20:28","important_2","284269827211DFCAA44A75B4B83CEA6AA1BEA57ECAD98DDD90356BBB3519A753"
"important_2\WrongPredictions.md","important_2/WrongPredictions.md",".md","7099","09/02/2025 02:31:33","important_2","D9F86BA2A2E3C6FE45C850C941386B103117C3AE55D7137C0127A2F50DCF4376"
"important_2\archive\comments1.md","important_2/archive/comments1.md",".md","131867","08/18/2025 07:39:47","important_2","4F0ED675C8E02487AB2C4DCFA910BD8729F1C1F0262CB07C7C0653C1424133F7"
"important_2\archive\commnets_2.md","important_2/archive/commnets_2.md",".md","27343","08/18/2025 07:39:47","important_2","F62CEECC181317FB86A854DD30459EFA55DAC391B6ED5C9B91C7669475E0580E"
"important_2\archive\commnets_3.md","important_2/archive/commnets_3.md",".md","29729","08/18/2025 07:39:47","important_2","F37E91B24A331298382DE627DE2614AFDD3950B36F037B9FE820084A34D21B44"
"important_2\archive\deep_1.md","important_2/archive/deep_1.md",".md","10777","08/19/2025 03:19:08","important_2","77B3D3ACAC62D698ACDEA050F9C0AB7A7EC0F0A0BB77CF73EA5ED1EB560E936B"
"important_2\archive\gemini.md","important_2/archive/gemini.md",".md","15196","08/18/2025 01:27:54","important_2","7741C3F292BDCE3B8CC01C920A9E88A8B8C0F05006C2CFC356AE5D3878BB0BAF"
"important_2\Research\Centralizing_Desktop_AI_Productivity.md","important_2/Research/Centralizing_Desktop_AI_Productivity.md",".md","49389","11/24/2025 21:10:50","important_2","AC9030C0806E0CE9F6EE3C0C7DA07AF2E9B2A4CB8A74952CFA2E77D93DADC789"
"important_2\Research\Critical_Review_of_the_Operator-Centric_Incompleteness_Project.md","important_2/Research/Critical_Review_of_the_Operator-Centric_Incompleteness_Project.md",".md","52997","11/24/2025 21:10:50","important_2","5CE7A409D1A5826C94FFC10D358FE2081A356C51E73FED9BB8178919C32D0ABD"
"important_2\Research\Decidability_and_Termination_Orders_in_Small-Term_Reachability_and_SN_Calculi.md","important_2/Research/Decidability_and_Termination_Orders_in_Small-Term_Reachability_and_SN_Calculi.md",".md","56155","11/24/2025 21:10:50","important_2","28F7D90C0F08737872CD9AA7E368530CC04C06EE63F8DAF9C4A2EC487E5B7E57"
"important_2\Research\Evaluating_the_KO7_Operator-Only_Kernel_Novelty_Robustness_and_Appeal.md","important_2/Research/Evaluating_the_KO7_Operator-Only_Kernel_Novelty_Robustness_and_Appeal.md",".md","51422","11/24/2025 21:10:50","important_2","20EE89E8EBEEE1F36D4994E1D5F5088FEF2FD9DD7F9E4EEC76DFE5E1FA898659"
"important_2\Research\Fixed_Target_Reachability_Termination_Ordering_Robust_Under_Duplication.md","important_2/Research/Fixed_Target_Reachability_Termination_Ordering_Robust_Under_Duplication.md",".md","56143","11/24/2025 21:10:50","important_2","FF9AD3EADA6EFE4277CD671E3CBACC82F8391935997DFDD4D97122DE18C20013"
"important_2\Research\Internal_Measure_Class_C(Σ)_and_Termination_Analysis.md","important_2/Research/Internal_Measure_Class_C(Σ)_and_Termination_Analysis.md",".md","30095","11/24/2025 21:10:50","important_2","6B6AB67717B327FAB5F67605D589F2D5F800E03AC32E3BD9E697C78EA9C1F781"
"important_2\Research\KO7_Normalizer_Technical_Evaluation_and_Analysis.md","important_2/Research/KO7_Normalizer_Technical_Evaluation_and_Analysis.md",".md","10357","11/24/2025 21:10:49","important_2","6E7BD484EDE33CDE23FAE3D9A5506785BAD9B58ED3E451C8B6CD5D3FBEB869A3"
"important_2\Research\KO7_Rewrite_Calculus_Fundamental_Limitations_of_Operator-Only_Systems.md","important_2/Research/KO7_Rewrite_Calculus_Fundamental_Limitations_of_Operator-Only_Systems.md",".md","8704","11/24/2025 21:10:49","important_2","464F2867B22038A98E089F14BF3107E808B38B9F520E2242273688C2114C77F0"
"important_2\Research\Methodological_Overview_for_Strong_Normalization_Proof_(1).md","important_2/Research/Methodological_Overview_for_Strong_Normalization_Proof_(1).md",".md","17093","11/24/2025 21:10:49","important_2","D434184FA722840A3A3409293884CC7244571CDF21E9670140A846EE6A9932BE"
"important_2\Research\Model_and_reasoning_list.md","important_2/Research/Model_and_reasoning_list.md",".md","10881","11/24/2025 21:10:50","important_2","F28C4E8250925D8F9B114B7D1A926B1057EEA040EC8FA57F91C47ECE2B7A7807"
"important_2\Research\Session_3_Independence_Witnesses_Goodstein_Hydra.md","important_2/Research/Session_3_Independence_Witnesses_Goodstein_Hydra.md",".md","32352","11/24/2025 21:10:50","important_2","C9629013BE87705A72F601268FDF6848C121F8C594F1290130F8481921535141"
"important_2\Research\Term_Rewriting_Systems_(TRS)_Fundamentals_and_Examples.md","important_2/Research/Term_Rewriting_Systems_(TRS)_Fundamentals_and_Examples.md",".md","62588","11/24/2025 21:10:51","important_2","159006E5213AA8465873AA4890B85EC0400458AB5AB2B2BB936A500B46920EC7"
"important_2\Research\Termination_Companion.md","important_2/Research/Termination_Companion.md",".md","24422","11/24/2025 21:10:49","important_2","E62A7514E15FC0C27482BE159F918DE8654AD57050D0DE7ACEAEA6AC34A05903"
"important_2\Research\TRS_With_Duplicating_Rules.md","important_2/Research/TRS_With_Duplicating_Rules.md",".md","5303","11/24/2025 21:10:51","important_2","7020EED9EADCFB7759EE134E8BC925F9A7FD2BAA17EC2AC9C87B618A7FD18EBD"
"important_2\Research\TRSs_with_duplicating_rules.md","important_2/Research/TRSs_with_duplicating_rules.md",".md","5419","11/24/2025 21:10:50","important_2","1E264C9BED66E5547F50379F87F065DE86E4EF2CE8A884F3958FC079FDCB21B1"
"important_2\Research\Verifying_Lean_4_Proofs_Securely_and_Independently.md","important_2/Research/Verifying_Lean_4_Proofs_Securely_and_Independently.md",".md","22483","11/24/2025 21:10:51","important_2","ECEA690EE59CA7DB6C67AE7FE78FF979EDC133402159411F0B5BDCE600FF5F4C"
"Legacy\MetaMD_Archive\AI_BrainStorm_SN.md","Legacy/MetaMD_Archive/AI_BrainStorm_SN.md",".md","31579","08/18/2025 01:27:54","Legacy","141EF8AC9DDBE7217FDAD41236DCD26CD24958845EBF924E8C12746DD1668FDD"
"Legacy\MetaMD_Archive\all_suggestions.md","Legacy/MetaMD_Archive/all_suggestions.md",".md","63346","08/19/2025 06:20:17","Legacy","3169AE5AC44818164F17CF7CD0E5DF71384A813065FF7E4F640C88533FE4BA86"
"Legacy\MetaMD_Archive\Claude_SN_Companion.md","Legacy/MetaMD_Archive/Claude_SN_Companion.md",".md","8058","08/18/2025 01:27:54","Legacy","BDE1960524EF05D8055C099D2B308158EE75AA1AA22FEB230E12BD5A0D106672"
"Legacy\MetaMD_Archive\claude_sn_errors.md","Legacy/MetaMD_Archive/claude_sn_errors.md",".md","7957","08/18/2025 01:27:54","Legacy","9DA5CFE635D880421726BD6103939403035D13E232491B0923FD7512EC2E5014"
"Legacy\MetaMD_Archive\claude_sn_errors.txt","Legacy/MetaMD_Archive/claude_sn_errors.txt",".txt","7857","08/18/2025 01:27:54","Legacy","2ED831F1EDEBB0240585FD181A2EB7DAF7724DEF2859E0A4E233FCB796A9BBD7"
"Legacy\MetaMD_Archive\Claude_SN.md","Legacy/MetaMD_Archive/Claude_SN.md",".md","10009","08/18/2025 01:27:54","Legacy","71610E31ABBE514DA8B9030271AEAF28E09011186EEB88556A6C3547CE7CBFC2"
"Legacy\MetaMD_Archive\Diag_Reports.md","Legacy/MetaMD_Archive/Diag_Reports.md",".md","15574","08/18/2025 01:27:54","Legacy","C138CEF27FE2EF56AD7E2E7E849AF1A1A1A1797231FBFE4329BB5F7561658037"
"Legacy\MetaMD_Archive\EOD_Report_2024.md","Legacy/MetaMD_Archive/EOD_Report_2024.md",".md","6258","08/19/2025 06:20:17","Legacy","E5B74F156A1333B6B3EE2B51806DD78C3836B282F22B313E814FB92404DACF29"
"Legacy\MetaMD_Archive\for_claude.md","Legacy/MetaMD_Archive/for_claude.md",".md","8593","08/18/2025 01:27:54","Legacy","E584CED948532E69E8DCF2CB19936CFE50F1F4CA73B0B4BE28CDF9FE77100B14"
"Legacy\MetaMD_Archive\GPT-5-Pro.md","Legacy/MetaMD_Archive/GPT-5-Pro.md",".md","36610","08/18/2025 01:27:54","Legacy","2CC1DCF2833D2178BC911132E0BF5B45241295BE2C3CC52BB9F67BDF2C68605D"
"Legacy\MetaMD_Archive\Kappa.md","Legacy/MetaMD_Archive/Kappa.md",".md","2957","08/18/2025 01:27:54","Legacy","DDA891BE8336D7956783DA77E91014D9F49D3F153BBCC930367E7CAC4D53E8E6"
"Legacy\MetaMD_Archive\kernel_analysis.md","Legacy/MetaMD_Archive/kernel_analysis.md",".md","81434","08/18/2025 01:27:54","Legacy","06D45E825EBDE4BC3DA2DA0FE7F4DF40111DA6B9BDF74B4C9B7BE753975A208E"
"Legacy\MetaMD_Archive\latest_solution.md","Legacy/MetaMD_Archive/latest_solution.md",".md","54799","08/19/2025 06:20:17","Legacy","FE25EA023EE8F8499B3759F8055702C35FD7564A825D64A3A9083C8D1C9C560A"
"Legacy\MetaMD_Archive\math_docs.md","Legacy/MetaMD_Archive/math_docs.md",".md","16190","08/18/2025 01:27:54","Legacy","699B5EC35C5701875F3AA2B1607A63EAF302CFB5C829983EF52D02DFCDDB48BE"
"Legacy\MetaMD_Archive\Measure.md","Legacy/MetaMD_Archive/Measure.md",".md","9767","08/18/2025 01:27:54","Legacy","EDC3A322668F09A5FA6922E94666D18911174E37C274AFBA7E7AB9560A889B3A"
"Legacy\MetaMD_Archive\Meta.md","Legacy/MetaMD_Archive/Meta.md",".md","2825","08/18/2025 01:27:54","Legacy","6D44D3C69D8EDA1B8F11FA7EE8335693E7AFD485D7242ED66AEB4A421B1CBC01"
"Legacy\MetaMD_Archive\MuCore_Diag_Reports.md","Legacy/MetaMD_Archive/MuCore_Diag_Reports.md",".md","15823","08/18/2025 01:27:54","Legacy","23C93BAEC754BD36857AE0E5FB64D8163ACD13BF963E83448F00E90AEF85AEC8"
"Legacy\MetaMD_Archive\MuCore_Diag.md","Legacy/MetaMD_Archive/MuCore_Diag.md",".md","53303","08/18/2025 01:27:54","Legacy","CB35E31AB416365F5909E16F2DFDF236138978C48DD5B87ABBA1FDD73897FFD1"
"Legacy\MetaMD_Archive\MuCore.md","Legacy/MetaMD_Archive/MuCore.md",".md","3704","08/18/2025 01:27:54","Legacy","4A663976D673AEA17AE4C6DEF5B61874386865E5AD89B4705A25B82D9C85F20F"
"Legacy\MetaMD_Archive\MuLexSN.md","Legacy/MetaMD_Archive/MuLexSN.md",".md","3750","08/18/2025 01:27:54","Legacy","C25EA607D49BD25954E719648A67C9DE2048DC3C0E35870BF9BE0711E1F4AC5C"
"Legacy\MetaMD_Archive\MuPort.md","Legacy/MetaMD_Archive/MuPort.md",".md","8575","08/18/2025 01:27:54","Legacy","888124EDDF8B229110C202647B641CA7767AD92E9B56E3582637C3764F48BAB6"
"Legacy\MetaMD_Archive\Patch2025_08_10.md","Legacy/MetaMD_Archive/Patch2025_08_10.md",".md","2333","08/18/2025 01:27:54","Legacy","F5F792B6E72996883416D68E00606C8AB0354D99CED2C3EECF9091C57A586833"
"Legacy\MetaMD_Archive\SN_Delta.md","Legacy/MetaMD_Archive/SN_Delta.md",".md","5488","08/18/2025 01:27:54","Legacy","2FBEEBA4954B4F8731BF05022A30EE62159BDD4186B6B9030A04D0DF7A24FDF4"
"Legacy\MetaMD_Archive\SN_Final_Diags.md","Legacy/MetaMD_Archive/SN_Final_Diags.md",".md","5439","08/18/2025 01:27:54","Legacy","478457F74850744814483C0CE4C2CBBD4634EEF9C3FCA7F2E96F045FF325362D"
"Legacy\MetaMD_Archive\SN_Final.md","Legacy/MetaMD_Archive/SN_Final.md",".md","9702","08/18/2025 01:27:54","Legacy","55B2AD5600522515D9AA51729D5628CE39504DF5DD36B235B773F3F045BFB180"
"Legacy\MetaMD_Archive\SN_Notes.md","Legacy/MetaMD_Archive/SN_Notes.md",".md","46178","08/18/2025 01:27:54","Legacy","C398C9A6CC524D9A22B9AC5461C75D583DAA9F83E768849060015AABF78B1E86"
"Legacy\MetaMD_Archive\SN_Opus.md","Legacy/MetaMD_Archive/SN_Opus.md",".md","7589","08/18/2025 01:27:54","Legacy","4F57F01CB5D3BA9494E776B321F66CE4D422C561BDDC8781F78316E3DD031003"
"Legacy\MetaMD_Archive\SN_Phi.md","Legacy/MetaMD_Archive/SN_Phi.md",".md","18370","08/18/2025 01:27:54","Legacy","D6B1958715DF376853BC18CCAAF72A425D158B8DEBD8C5CF4896606265AC0050"
"Legacy\MetaMD_Archive\SN.md","Legacy/MetaMD_Archive/SN.md",".md","8110","08/18/2025 01:27:54","Legacy","858BAD08D3252362BE02AB7CD42252F0B192828C755118D9A606C957048B5FE0"
"Legacy\MetaMD_Archive\StrongNormal.md","Legacy/MetaMD_Archive/StrongNormal.md",".md","6390","08/18/2025 01:27:54","Legacy","6190AC5058EBD2772FCF1F6F826E39993969FBEB8A05A3B604CA1695F008991F"
"Legacy\MetaMD_Archive\Termination_C.md","Legacy/MetaMD_Archive/Termination_C.md",".md","68346","08/18/2025 01:27:54","Legacy","A2883791A81B902CBE393B889FB8CCCAD2CB232BFD0B335979B220C625396204"
"Legacy\MetaMD_Archive\Termination_Legacy.md","Legacy/MetaMD_Archive/Termination_Legacy.md",".md","52324","08/18/2025 01:27:54","Legacy","655B548B733071679BE67E8DEF4D67BBFE9FA500A7C014C29CA00F2BAA29960E"
"Legacy\MetaMD_Archive\Termination_Lex.md","Legacy/MetaMD_Archive/Termination_Lex.md",".md","6321","08/18/2025 01:27:54","Legacy","D5E107C8769B50BEF7F37839AC14B09FCE092F65C9B6B1EA148905D2E89CB9D6"
"Legacy\MetaMD_Archive\Termination_Lex3.lean","Legacy/MetaMD_Archive/Termination_Lex3.lean",".lean","2181","08/18/2025 01:27:54","Legacy","48CC2C7FA7C666D9EFDA08D492EA88F49128BD160F2C8D258BA5384BB0A79408"
"Legacy\MetaMD_Archive\Termination.md","Legacy/MetaMD_Archive/Termination.md",".md","73213","08/18/2025 01:27:54","Legacy","E17BABC9A0B8F87C25D706492541DFFDE6ABEC91E5BDBE8F921C258FFE62D246"
"Legacy\Meta_Lean_Archive\Claude_SN.lean","Legacy/Meta_Lean_Archive/Claude_SN.lean",".lean","9917","08/18/2025 01:27:54","Legacy","1CBACF8DEEBA9605CD0627070476A27BB892F1625F5D3BC4274CB5506EF82558"
"Legacy\Meta_Lean_Archive\GuardedBridges.lean","Legacy/Meta_Lean_Archive/GuardedBridges.lean",".lean","0","08/18/2025 01:27:54","Legacy","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
