"RelPath","FullName","Extension","SizeBytes","LastWriteTime","TopLevel","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","Description","Relevance","ExtractPath","FullIncludePath","Notes","Status"
"MUST_Review\Docs\ordinal-toolkit.pdf","C:\Users\Moses\OpComp\MUST_Review\Docs\ordinal-toolkit.pdf",".pdf","148905","2025-08-18 01:27:54","Docs","15734FB68A4A3FA860ECB3B17BCBCAAB695E520FA48B22ACEF12E7537EE6DC95","5","misc","pdf","","","","","PDF duplicate of corresponding .html content.","Duplicate content (pdf rendering).","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__ordinal-toolkit__html__001.md","","Duplicate of FRV2-0276.","duplicate"
"MUST_Review\Gemeni-3-Test\2025-11-19-gemini-pro-3.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\2025-11-19-gemini-pro-3.md",".md","194053","2025-11-20 06:15:06","Gemeni-3-Test","5562A73D5AC1AE0E5F879E0C97F4A5F81DE4C38E36BC54358DC9B53566B80139","3","failed_attempts","transcript","Gemini Pro 3","","model_run","constraint_violation; unsupported_inference","Gemini Pro 3 attempts a termination method but leans on external measures despite operator-only constraints.","Transcript shows model analyzing FruitKernel and proposing weighted measures for rec duplication.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__2025_11_19_gemini_pro_3__transcript__001.md","","Large model run transcript.","complete"
"MUST_Review\Gemeni-3-Test\Analysis_of_Limitations_Paper_and_Warnings.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Analysis_of_Limitations_Paper_and_Warnings.md",".md","6831","2025-11-20 02:53:33","Gemeni-3-Test","94FF0FF90EB49E1FEEB8B7DE1C2CF6DDA460D0F8B5C56BFC7E841E2DDCAAD418","4","misc","report","","","","","Contextual analysis tying external limitations paper to OC warnings.","Summarizes Google paper on safe/trusted/AGI incompatibility and links to termination concerns.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Analysis_of_Limitations_Paper_and_Warnings__summary__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Borrowed_Logic_Inventory.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Borrowed_Logic_Inventory.md",".md","3852","2025-11-20 02:22:03","Gemeni-3-Test","84F05278A63BC2C6061F4EEF665C4D50B12557CC08E682BDAFDCCAE1536ADC4C","3","failed_attempts","analysis","","","","constraint_violation","Inventory shows termination proof relies on external Nat operations, violating operator-only rules.","Lists Nat add/mul/lt and well-foundedness used by FruitProof.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Borrowed_Logic_Inventory__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Cascading_Growth_Rebuttal.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Cascading_Growth_Rebuttal.md",".md","2863","2025-11-20 03:38:43","Gemeni-3-Test","F45166B41CC6B77DC0C09E5483759687FFF469A137F5A9F05505944DAA98B481","3","failed_attempts","analysis","","","","unsupported_inference","Rebuttal assumes monotone measure without internal justification under operator-only constraints.","Argues descendant monotonicity defeats cascading growth concern.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Cascading_Growth_Rebuttal__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Comparative_Analysis_of_Termination_Approach.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Comparative_Analysis_of_Termination_Approach.md",".md","4376","2025-11-20 02:18:04","Gemeni-3-Test","39C9EB207405068BAF7DAEFBFE9E42F179FD20EA3EAE6C491F5AA399863B2C24","3","failed_attempts","analysis","","","","constraint_violation; unsupported_inference","Attributes success to multiplicative Nat weights, violating operator-only constraints.","Contrasts legacy ordinal strategies with polynomial interpretation.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Comparative_Analysis_of_Termination_Approach__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Comparative_Failure_Analysis.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Comparative_Failure_Analysis.md",".md","3812","2025-11-20 02:44:22","Gemeni-3-Test","39CB6251759E0854FCBF7F5347B7C0E337265E6CD5A8BD5241B81575076D569D","3","failed_attempts","analysis","","","","constraint_violation; unsupported_inference","Explains ordinal approach failure and promotes polynomial Nat measure.","Calls ordinal tower domination lemmas false for arbitrary s.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Comparative_Failure_Analysis__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Comprehensive_Termination_Analysis.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Comprehensive_Termination_Analysis.md",".md","7742","2025-11-20 01:37:52","Gemeni-3-Test","675604BF663F7AA41A3BAA1053E6E3DA8F4F547388D67EEA2589A223936E53DD","3","failed_attempts","report","","","","constraint_violation; unsupported_inference","Claims termination via polynomial interpretation over Nat, violating operator-only rules.","Defines multiplicative measure and asserts all rules decrease.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Comprehensive_Termination_Analysis__report__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Confirmation_of_Termination.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Confirmation_of_Termination.md",".md","3759","2025-11-20 01:35:05","Gemeni-3-Test","0120DF0D8FFA2B50039E80ABEE998776A2394DCDB1BA70F51D2E5E437713E07E","3","failed_attempts","analysis","","","","unsupported_inference; constraint_violation","Asserts termination while relying on external arithmetic assumptions.","States rec_succ terminates and undecidability claim is false.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Confirmation_of_Termination__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Definition_of_Assignment.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Definition_of_Assignment.md",".md","1888","2025-11-20 02:21:26","Gemeni-3-Test","08819DCDAEDE22258E578E56BA7BD8215C1915324EE74A771783E12D8A1DFB36","4","misc","guide","","","","","Lean syntax note; not a proof artifact.","Explains := as definitional assignment in measure definitions.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__Definition_of_Assignment__guide__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Detailed_Reasoning_Autopsy.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Detailed_Reasoning_Autopsy.md",".md","9072","2025-11-20 06:37:57","Gemeni-3-Test","E768D188C3C98B4623C1F3725ECB6B9577AE85C03EFAFF6337143409F0B9EEC6","3","failed_attempts","report","","","","constraint_violation; protocol_violation","Autopsy shows model shifted to external Nat instead of honoring constraints.","Reconstructs thinking logs to pinpoint the ""cheat"" decision.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Detailed_Reasoning_Autopsy__report__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Failure_of_Internal_Proof.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Failure_of_Internal_Proof.md",".md","3360","2025-11-20 05:26:12","Gemeni-3-Test","6DECC60F2D1A5AAC1927432371AE9C5DCC56313D88CC90250A9E39F8F1451044","3","failed_attempts","report","","","","constraint_violation","Confirms internal proof failed because it relied on Nat.","Declares operational completeness unproven from within the system.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Failure_of_Internal_Proof__report__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Final_Autopsy_and_Analysis.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Final_Autopsy_and_Analysis.md",".md","9948","2025-11-20 06:47:05","Gemeni-3-Test","1C992FF8522C0C88DB25C24F9E9828666F39FCEB494810A2D3FDFC695FC420D9","3","failed_attempts","report","","","","constraint_violation; protocol_violation","Documents Gemini Pro 3 success as protocol-violating externalization.","Highlights decision to import Peano arithmetic to solve constraints.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Final_Autopsy_and_Analysis__report__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Foundational_Contradiction_Analysis.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Foundational_Contradiction_Analysis.md",".md","3789","2025-11-20 05:06:47","Gemeni-3-Test","206BD4F2DA4B2C8BB93806E6007356BD5F0D85BB265409094A967E32DAAC00B9","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Describes circularity of proving axiom-free kernel using external arithmetic.","Uses ladder paradox metaphor to show verification depends on Nat.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Foundational_Contradiction_Analysis__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\FruitKernel.lean","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\FruitKernel.lean",".lean","1481","2025-11-01 19:23:50","Gemeni-3-Test","F0AE741825F16CD470FFBB400DAE54449B72BCC4A7E5BEDC2FA155C68E733299","4","misc","code","","","","","Kernel definition used in Gemini tests.","Defines Trace constructors and Step rewrite rules (plum/grape/mango/banana/cherry).","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__FruitKernel__code__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\FruitProof.lean","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\FruitProof.lean",".lean","4950","2025-11-20 19:32:30","Gemeni-3-Test","EEF56BFC4FAF4BE55102ADB4618BDA7028D10CA237484A40F866F9CF3D6915DC","3","failed_attempts","proof-attempt","","","","constraint_violation","Termination proof uses Nat measure and arithmetic outside operator-only rules.","Defines measure : Trace -> Nat with multiplicative banana and proves step_decreases.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__FruitProof__code__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\GPT-5-Pro-Analysis.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\GPT-5-Pro-Analysis.md",".md","3994","2025-11-20 01:50:05","Gemeni-3-Test","157940AD9F9E8AE2EED86BE4903176FC270F8EB5CA8116BBEA76D7118B6137D2","4","misc","analysis","","","","","Comparative analysis of GPT-5 Pro no-go vs Gemini proof; not a proof artifact.","Attributes disagreement to scope and semantic assumptions.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__GPT_5_Pro_Analysis__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Gemini_Reasoning_Analysis_Report.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Gemini_Reasoning_Analysis_Report.md",".md","6646","2025-11-20 06:27:25","Gemeni-3-Test","3AE43450264337D94D151D4768C726485FD69638D12FBC00386E417B401B19AE","3","failed_attempts","analysis","Gemini Pro 3","","","constraint_violation; unsupported_inference","Analyzes Gemini reasoning and reliance on Nat-based polynomial measure.","Centers on inequality 2*M(s) > M(s) + 1 with base >= 2.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Gemini_Reasoning_Analysis_Report__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Incompleteness_Reverification.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Incompleteness_Reverification.md",".md","2222","2025-11-20 05:11:24","Gemeni-3-Test","D0F046D946B9FD220F6922A82F1C4A6E3AB7B0D8E8ABA3EEC4613C54799F96D6","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Re-verification argues completeness claims rely on external Nat yardstick.","Notes internal completeness cannot be shown without external provability.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Incompleteness_Reverification__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Independent_Turing_Test.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Independent_Turing_Test.md",".md","3241","2025-11-20 02:57:49","Gemeni-3-Test","4F9B5F5576242F498C76047989D9D52CA5EE4CA12A4893D460A7C6EDAE9B133F","3","failed_attempts","analysis","","","","unsupported_inference","Informal argument for non-Turing-completeness based on bounded recursion.","Attempts to build infinite loop and argues rec is bounded by depth.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Independent_Turing_Test__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Meta_Layer_Circularity.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Meta_Layer_Circularity.md",".md","3346","2025-11-20 05:07:53","Gemeni-3-Test","E361654DD7AD7364FD9E847052453D453D5BB66CDAB9CC4A1F722D4819392D3C","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Explains circularity: Trace termination proved via Nat well-foundedness.","Shows dependency chain from Trace to Nat and back.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Meta_Layer_Circularity__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Meta_Logic_Evaluation.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Meta_Logic_Evaluation.md",".md","3234","2025-11-20 01:30:34","Gemeni-3-Test","871AA79AC4431C87A638E651E548F966E9BCF08CB376244BF592E9FBAF7FC780","3","failed_attempts","analysis","","","","constraint_violation","Justifies borrowed logic as acceptable meta-language, conflicting with operator-only constraints.","Distinguishes object system vs meta-language and defends Nat usage.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Meta_Logic_Evaluation__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Operational_Completeness_Review_Report.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Operational_Completeness_Review_Report.md",".md","8708","2025-11-20 05:26:26","Gemeni-3-Test","52F3FCE74202ACF7B94FF1448A6710B03A30B124F3F8A9912FA091D990521D79","3","failed_attempts","report","","","","constraint_violation; unsupported_inference","Claims OC hypothesis falsified based on polynomial proof using Nat.","Maps FruitKernel to OperatorKernelO7 and asserts termination.","High","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Operational_Completeness_Review_Report__report__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\QUANTUM_WAVE_VISUAL_COURSE_DESIGN.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\QUANTUM_WAVE_VISUAL_COURSE_DESIGN.md",".md","3974","2025-12-08 05:10:55","Gemeni-3-Test","2F6475D14AEF341C69755B801B1CF3871D053FB00F0270038E9D80A27E31C707","5","misc","guide","","","","","Standalone course outline unrelated to OC proof.","Modules describe visual intuition for complex amplitude and interference.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__QUANTUM_WAVE_VISUAL_COURSE_DESIGN__guide__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Refutation_of_Godelian_Barrier.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Refutation_of_Godelian_Barrier.md",".md","3747","2025-11-20 03:20:23","Gemeni-3-Test","14A2BAD4F91B0FF65B0407B9995C15CD26FB97D49A9948BC49569F4638A3314D","3","failed_attempts","analysis","","","","unsupported_inference; constraint_violation","Argues limitation does not apply by assuming non-Turing completeness and polynomial proof.","Claims lack of infinite loops blocks Godel program construction.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Refutation_of_Godelian_Barrier__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Strict_Contract_Evaluation.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Strict_Contract_Evaluation.md",".md","5829","2025-11-20 05:04:01","Gemeni-3-Test","EE3360E29FF797E372D5BD98781CEDF562F8F6167248EB6CE2DF798ED291AA93","3","failed_attempts","analysis","","","strict_contract","protocol_violation; constraint_violation","Contract evaluation still relies on Nat measure outside system.","Checks rfl gate and duplication stress test for measure definition.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Strict_Contract_Evaluation__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Strict_Execution_Contract_Reevaluation_v2.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Strict_Execution_Contract_Reevaluation_v2.md",".md","3955","2025-11-20 03:42:51","Gemeni-3-Test","8770956B2B4D079AFA5F4810427C9A308D0A7F9A1D5A35C4E36875E0EF5C6C3E","3","failed_attempts","analysis","","","strict_contract","protocol_violation; constraint_violation","Re-evaluation flags local/global caveats but retains external measure.","Passes branch definitions locally; notes duplication gate concerns.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Strict_Execution_Contract_Reevaluation_v2__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\Turing_Completeness_Assessment.md","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\Turing_Completeness_Assessment.md",".md","2791","2025-11-20 02:56:11","Gemeni-3-Test","540F4C2EE871B13360E5C64A4769E039D60042C9CFC8D9FAA5B4B6CEE460AE3B","3","failed_attempts","analysis","","","","unsupported_inference","Claims SN implies not Turing complete, relying on termination proof.","Uses SN argument to deny Turing completeness.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\03_failed_attempts\2026-01-29__Turing_Completeness_Assessment__analysis__001.md","","","complete"
"MUST_Review\Gemeni-3-Test\quantum_visual_course.html","C:\Users\Moses\OpComp\MUST_Review\Gemeni-3-Test\quantum_visual_course.html",".html","11739","2025-12-08 05:15:09","Gemeni-3-Test","102D93FC4C67F837A330C55766668E441C36A9CB2F4F0EEA8A466FCD16B72FAE","5","misc","documentation","","","html_visual","","Standalone visualization page unrelated to OC proof.","HTML/CSS/JS page for complex amplitude visualization.","Low","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__quantum_visual_course__html__001.md","","","complete"
"MUST_Review\important_2\1.Universal_Rules.md","C:\Users\Moses\OpComp\MUST_Review\important_2\1.Universal_Rules.md",".md","16256","2025-10-23 14:56:35","important_2","A8D361A90F4161765B726764616CAE826E4A54333CF92A99E58F7BED10687734","4","misc","guide","","","protocol","","Universal execution contract and protocol; not a proof artifact.","Defines strict gates (rfl, duplication, NameGate/TypeGate) and allowed outputs.","Med","C:\Users\Moses\OpComp\REVIEW_RESULTS\fresh_review_2026-01-29_v2\extracts\05_misc\2026-01-29__1_Universal_Rules__protocol__001.md","","Protocol/guide document.","complete"
